K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.17.02.2013,,,,,,13 Jukung,,
33.17.02.2014,,,,,,14 Bulu,,
33.17.02.2015,,,,,,15 Mantingan,,
33.17.02.2016,,,,,,16 Kadiwono,,
33.17.03,,,,3Gunem,-,16,,
33.17.03.2001,,,,,,1 Kajar,,
33.17.03.2002,,,,,,2 Timbrangan,,
33.17.03.2003,,,,,,3 Tegaldowo,,
33.17.03.2004,,,,,,4 Pasucen,,
33.17.03.2005,,,,,,5 Suntri,,
33.17.03.2006,,,,,,6 Dowan,,
33.17.03.2007,,,,,,7 Trembes,,
33.17.03.2008,,,,,,8 Gunem,,
33.17.03.2009,,,,,,9 Kulutan,,
33.17.03.2010,,,,,,10 Sidomulyo,,
33.17.03.2011,,,,,,11 Telgawah,,
33.17.03.2012,,,,,,12 Sendangmulyo,,
33.17.03.2013,,,,,,13 Panohan,,
33.17.03.2014,,,,,,14 Demaan,,
33.17.03.2015,,,,,,15 Banyuurip,,
33.17.03.2016,,,,,,16 Sambongpayak,,"Perbaikan nama Surat Sekda Prov Jawa Tengah No 130.1/0017427 tgl
15 Desember 2020,Surat Sekda Kab. Rembang No 045.2/0423/2016
tgl 15 Maret 2016"
,,,,,,Jatihadi,,"PMD, dihapus surat Bupati Rembang No. 136/1957/2012"
,,,,,,Sumber,,"PMD, dihapus surat Bupati Rembang No. 136/1957/2012"
,,,,,,Keduangtulup,,"PMD, dihapus surat Bupati Rembang No. 136/1957/2012"
33.17.04,,,,4Sale,-,15,,
33.17.04.2001,,,,,,1 Bancang,,
33.17.04.2002,,,,,,2 Mrayun,,
33.17.04.2003,,,,,,3 Ngajaran,,
33.17.04.2004,,,,,,4 Tahunan,,
33.17.04.2005,,,,,,5 Gading,,
33.17.04.2006,,,,,,6 Jinanten,,
33.17.04.2007,,,,,,7 Joho,,
33.17.04.2008,,,,,,8 Sale,,
33.17.04.2009,,,,,,9 Wonokerto,,
33.17.04.2010,,,,,,10 Sumbermulyo,,
33.17.04.2011,,,,,,11 Tengger,,
33.17.04.2012,,,,,,12 Bitingan,,
33.17.04.2013,,,,,,13 Pakis,,
,,,,,,,,
