K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.18,KAB. NGANJUK,,,20,20,264,"1.289,067","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.18.01,,,,1Sawahan,-,9,,
35.18.01.2001,,,,,,1 Bendolo,,
35.18.01.2002,,,,,,2 Sawahan,,
35.18.01.2003,,,,,,3 Ngliman,,
35.18.01.2004,,,,,,4 Bareng,,
35.18.01.2005,,,,,,5 Sidorejo,,
35.18.01.2006,,,,,,6 Duren,,
35.18.01.2007,,,,,,7 Siwalan,,
35.18.01.2008,,,,,,8 Margopatut,,
35.18.01.2009,,,,,,9 Kebonagung,,
35.18.02,,,,2Ngetos,-,9,,
35.18.02.2001,,,,,,1 Kuncir,,
35.18.02.2002,,,,,,2 Kepel,,
35.18.02.2003,,,,,,3 Suru,,
35.18.02.2004,,,,,,4 Ngetos,,
35.18.02.2005,,,,,,5 Klodan,,
35.18.02.2006,,,,,,6 Mojoduwur,,
35.18.02.2007,,,,,,7 Kweden,,
35.18.02.2008,,,,,,8 Blongko,,
35.18.02.2009,,,,,,9 Oro-oro Ombo,,
35.18.03,,,,3Berbek,-,19,,
35.18.03.2001,,,,,,1 Salamrojo,,
35.18.03.2002,,,,,,2 Cepoko,,
35.18.03.2003,,,,,,3 Maguan,,
35.18.03.2004,,,,,,4 Semare,,
35.18.03.2005,,,,,,5 Berbek,,
35.18.03.2006,,,,,,6 Mlilir,,
35.18.03.2007,,,,,,7 Bendungrejo,,
35.18.03.2008,,,,,,8 Sengkut,,
35.18.03.2009,,,,,,9 Ngrawan,,
35.18.03.2010,,,,,,10 Sumberwindu,,
35.18.03.2011,,,,,,11 Kacangan,,
35.18.03.2012,,,,,,12 Sendangbumen,,
35.18.03.2013,,,,,,13 Patranrejo,,
35.18.03.2014,,,,,,14 Sumberurip,,
,,,,,,,,
