K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.21.13,,,,13Mantingan,-,7,,
35.21.13.2001,,,,,,1 Sambirejo,,
35.21.13.2002,,,,,,2 Mantingan,,
35.21.13.2003,,,,,,3 Kedungharjo,,
35.21.13.2004,,,,,,4 Pakah,,
35.21.13.2005,,,,,,5 Tambakboyo,,
35.21.13.2006,,,,,,6 Pengkol,,
35.21.13.2007,,,,,,7 Jatimulyo,,
35.21.14,,,,14Pangkur,-,9,,
35.21.14.2001,,,,,,1 Babadan,,
35.21.14.2002,,,,,,2 Pohkonyal,,
35.21.14.2003,,,,,,3 Sumber,,
35.21.14.2004,,,,,,4 Gandri,,
35.21.14.2005,,,,,,5 Pleset,,
35.21.14.2006,,,,,,6 Waruktengah,,"Perbaikan nama desa semula Warutengah menjadi Waruktengah
sesuai Surat Bupati Ngawi No. 146/2883/416-011/2022 Tanggal 21
Juni 2022."
35.21.14.2007,,,,,,7 Ngompro,,
35.21.14.2008,,,,,,8 Pangkur,,
35.21.14.2009,,,,,,9 Paras,,
35.21.15,,,,15Bringin,-,10,,
35.21.15.2001,,,,,,1 Sumberbening,,
35.21.15.2002,,,,,,2 Mojo,,
35.21.15.2003,,,,,,3 Krompol,,
35.21.15.2004,,,,,,4 Bringin,,
35.21.15.2005,,,,,,5 Dero,,
35.21.15.2006,,,,,,6 Lego Wetan,,"Perbaikan nama desa semula Legowetan menjadi Lego Wetan sesuai
Surat Sekda Jatim No 100/4112/011/2016 tgl 10 maret 2016."
35.21.15.2007,,,,,,7 Gandong,,
35.21.15.2008,,,,,,8 Dampit,,
35.21.15.2009,,,,,,9 Suruh,,
35.21.15.2010,,,,,,10 Kenongorejo,,
35.21.16,,,,16Pitu,-,10,,
35.21.16.2001,,,,,,1 Kalang,,
35.21.16.2002,,,,,,2 Pitu,,
35.21.16.2003,,,,,,3 Dumplengan,,
35.21.16.2004,,,,,,4 Selopuro,,
35.21.16.2005,,,,,,5 Karanggeneng,,
35.21.16.2006,,,,,,6 Ngancar,,
35.21.16.2007,,,,,,7 Cantel,,
35.21.16.2008,,,,,,8 Papungan,,
