K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
36.01.15,,,,15Cipeucang,-,10,,
36.01.15.2001,,,,,,1 Palanyar,,
36.01.15.2002,,,,,,2 Baturanjang,,
36.01.15.2003,,,,,,3 Cikadueun,,
36.01.15.2004,,,,,,4 Koncang,,
36.01.15.2005,,,,,,5 Kadugadung,,
36.01.15.2006,,,,,,6 Parumasan,,
36.01.15.2007,,,,,,7 Curugbarang,,
36.01.15.2008,,,,,,8 Kalanggunung,,
36.01.15.2009,,,,,,9 Pasireurih,,
36.01.15.2010,,,,,,10 Pasirmae,,
36.01.16,,,,16Jiput,-,13,,
36.01.16.2001,,,,,,1 Pamarayan,,
36.01.16.2002,,,,,,2 Jiput,,
36.01.16.2003,,,,,,3 Sukacai,,
36.01.16.2004,,,,,,4 Tenjolahang,,
36.01.16.2005,,,,,,5 Janaka,,
36.01.16.2006,,,,,,6 Sikulan,,
36.01.16.2007,,,,,,7 Citaman,,
36.01.16.2008,,,,,,8 Jayamekar,,
,,,,,,Sindanglaut,,"Menjadi wil. Kec. Carita, Perda No. 4/2004"
,,,,,,Sukaraja,,"Menjadi wil. Kec. Polusari, Perda No. 2/2007"
36.01.16.2011,,,,,,9 Sukamanah,,
36.01.16.2012,,,,,,10 Salapraya,,
36.01.16.2013,,,,,,11 Banyuresmi,,
36.01.16.2014,,,,,,12 Sampang Bitung,,
36.01.16.2015,,,,,,13 Babadsari,,
36.01.17,,,,17Mandalawangi,-,15,,
36.01.17.2001,,,,,,1 Pandat,,
36.01.17.2002,,,,,,2 Cikoneng,,
36.01.17.2003,,,,,,3 Nembol,,
36.01.17.2004,,,,,,4 Kurungkambing,,
36.01.17.2005,,,,,,5 Mandalawangi,,
36.01.17.2006,,,,,,6 Sinarjaya,,
36.01.17.2007,,,,,,7 Sirnagalih,,
36.01.17.2008,,,,,,8 Cikumbuen,,
36.01.17.2009,,,,,,9 Ramea,,
36.01.17.2010,,,,,,10 Gunungsari,,
36.01.17.2011,,,,,,11 Panjangjaya,,
36.01.17.2012,,,,,,12 Giripawana,,
