K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
36.71.05.1002,,,,,2Cipondoh Makmur,,,
36.71.05.1003,,,,,3Cipondoh Indah,,,
36.71.05.1004,,,,,4Gondrong,,,
36.71.05.1005,,,,,5Kenanga,,,
36.71.05.1006,,,,,6Petir,,,
36.71.05.1007,,,,,7Ketapang,,,
36.71.05.1008,,,,,8Poris Plawad,,,
36.71.05.1009,,,,,9Poris Plawad Utara,,,
36.71.05.1010,,,,,10Poris Plawad Indah,,,
36.71.06,,,,6Ciledug,8,-,,
36.71.06.1001,,,,,1Paninggilan,,,
36.71.06.1002,,,,,2Sudimara Barat,,,
36.71.06.1003,,,,,3Sudimara Timur,,,
36.71.06.1004,,,,,4Tajur,,,
36.71.06.1005,,,,,5Parung Serab,,,
36.71.06.1006,,,,,6Sudimara Jaya,,,
36.71.06.1007,,,,,7Sudimara Selatan,,,
36.71.06.1008,,,,,8Paninggilan Utara,,,
36.71.07,,,,7Karawaci,16,-,,
36.71.07.1001,,,,,1Karawaci,,,
36.71.07.1002,,,,,2Bojong Jaya,,,
36.71.07.1003,,,,,3Karawaci Baru,,,
36.71.07.1004,,,,,4Nusa Jaya,,,
36.71.07.1005,,,,,5Cimone,,,
36.71.07.1006,,,,,6Cimone Jaya,,,
36.71.07.1007,,,,,7Pabuaran,,,
36.71.07.1008,,,,,8Sumur Pacing,,,
36.71.07.1009,,,,,9Bugel,,,
36.71.07.1010,,,,,10Marga Sari,,,"Perbaikan nama kelurahan semula Margasari menjadi Marga Sari
sesuai Perda Kota Tangerang No. 16/2000 tentang Pembentukan 7
(Tujuh) Kecamatan."
36.71.07.1011,,,,,11Pabuaran Tumpeng,,,
36.71.07.1012,,,,,12Nambo Jaya,,,
36.71.07.1013,,,,,13Gerendeng,,,
36.71.07.1014,,,,,14Sukajadi,,,
36.71.07.1015,,,,,15Pasar Baru,,,
36.71.07.1016,,,,,16Koang Jaya,,,
36.71.08,,,,8Periuk,5,-,,
36.71.08.1001,,,,,1Periuk,,,
36.71.08.1002,,,,,2Gembor,,,
,,,,,,,,
