K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.01,KAB. CILACAP,,,24,15,269,"2.323,926","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.01.01,,,,1Kedungreja,-,11,,
33.01.01.2001,,,,,,1 Tambakreja,,
33.01.01.2002,,,,,,2 Bumireja,,
33.01.01.2003,,,,,,3 Ciklapa,,
33.01.01.2004,,,,,,4 Kedungreja,,
33.01.01.2005,,,,,,5 Tambaksari,,
33.01.01.2006,,,,,,6 Rejamulya,,
33.01.01.2007,,,,,,7 Sidanegara,,
33.01.01.2008,,,,,,8 Kaliwungu,,
33.01.01.2009,,,,,,9 Jatisari,,
33.01.01.2010,,,,,,10 Bangunreja,,
33.01.01.2011,,,,,,11 Bojongsari,,
33.01.02,,,,2Kesugihan,-,16,,
33.01.02.2001,,,,,,1 Menganti,,
33.01.02.2002,,,,,,2 Slarang,,
33.01.02.2003,,,,,,3 Kesugihan,,
33.01.02.2004,,,,,,4 Kalisabuk,,
33.01.02.2005,,,,,,5 Karangkandri,,
33.01.02.2006,,,,,,6 Kuripan,,
33.01.02.2007,,,,,,7 Dondong,,
33.01.02.2008,,,,,,8 Planjan,,
33.01.02.2009,,,,,,9 Ciwuni,,
33.01.02.2010,,,,,,10 Karangjengkol,,
33.01.02.2011,,,,,,11 Keleng,,
33.01.02.2012,,,,,,12 Pesanggrahan,,
33.01.02.2013,,,,,,13 Bulupayung,,
33.01.02.2014,,,,,,14 Kuripan Kidul,,
33.01.02.2015,,,,,,15 Jangrana,,
33.01.02.2016,,,,,,16 Kesugihan Kidul,,
33.01.03,,,,3Adipala,-,16,,
33.01.03.2001,,,,,,1 Welahan Wetan,,
33.01.03.2002,,,,,,2 Glempangpasir,,
33.01.03.2003,,,,,,3 Pedasong,,
33.01.03.2004,,,,,,4 Karangbenda,,
33.01.03.2005,,,,,,5 Karanganyar,,
,,,,,,,,
