K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.21.10.2006,,,,,,6 Dawu,,
35.21.10.2007,,,,,,7 Paron,,
35.21.10.2008,,,,,,8 Jambangan,,
35.21.10.2009,,,,,,9 Teguhan,,
35.21.10.2010,,,,,,10 Sirigan,,
35.21.10.2011,,,,,,11 Jeblogan,,
35.21.10.2012,,,,,,12 Ngale,,
35.21.10.2013,,,,,,13 Gelung,,
35.21.10.2014,,,,,,14 Kebon,,
35.21.11,,,,11Kedunggalar,-,12,,
35.21.11.2001,,,,,,1 Begal,,
35.21.11.2002,,,,,,2 Wonorejo,,
35.21.11.2003,,,,,,3 Katikan,,
35.21.11.2004,,,,,,4 Pelang Kidul,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017. koreksi nama
desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018 ttg
penyampaian hasil validasi.
Perbaikan nama desa semula Pelangkidul menjadi Pelang Kidul sesuai
Surat Bupati Ngawi No. 146/2883/416-011/2022 Tanggal 21 Juni 2022."
35.21.11.2005,,,,,,5 Kedunggalar,,
35.21.11.2006,,,,,,6 Jatigembol,,
35.21.11.2007,,,,,,7 Pelang Lor,,"Perbaikan nama desa semula Pelanglor menjadi Pelang Lor sesuai
Surat Sekda Jatim No 100/4112/011/2016 tgl 10 maret 2016."
35.21.11.2008,,,,,,8 Bangunrejo Kidul,,
35.21.11.2009,,,,,,9 Jenggrik,,
35.21.11.2010,,,,,,10 Wonokerto,,
35.21.11.2011,,,,,,11 Gemarang,,
35.21.11.2012,,,,,,12 Kawu,,
35.21.12,,,,12Widodaren,-,12,,
35.21.12.2001,,,,,,1 Banyubiru,,
35.21.12.2002,,,,,,2 Kedunggudel,,
35.21.12.2003,,,,,,3 Sekaralas,,
35.21.12.2004,,,,,,4 Sekarputih,,
35.21.12.2005,,,,,,5 Kayutrejo,,
35.21.12.2006,,,,,,6 Sidolaju,,
35.21.12.2007,,,,,,7 Karangbanyu,,
35.21.12.2008,,,,,,8 Widodaren,,
35.21.12.2009,,,,,,9 Gendingan,,
35.21.12.2010,,,,,,10 Kauman,,
35.21.12.2011,,,,,,11 Sidomakmur,,
35.21.12.2012,,,,,,12 Walikukun,,
,,,,,,,,
