Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
11.10.40071,Pulau Tabalau,,"02°16'05.99"" U 097°16'59.99"" T",TBP
11.10.40072,Pulau Tabalo,,"02°13'27.99"" U 097°13'34.00"" T",TBP
11.10.40073,Pulau Tailana,,"02°16'40.00"" U 097°13'52.00"" T",TBP
11.10.40074,Pulau Tambarat,,"02°19'14.99"" U 097°13'28.99"" T",TBP
11.10.40075,Pulau Tapuitapui,,"02°17'48.00"" U 097°25'23.00"" T",TBP
11.10.40076,Pulau Telukrumbia,,"02°20'00.60"" U 097°47'22.38"" T",TBP
11.10.40077,Pulau Tuangku,,"02°10'50.00"" U 097°16'16.00"" T",BP
11.10.40078,Pulau Tugu,,"02°15'41.00"" U 097°17'31.99"" T",TBP
11.10.40079,Pulau Ujungbatu,,"02°20'33.00"" U 097°23'57.99"" T",BP
11.10.40080,Pulau Ujunglolok,,"02°02'33.00"" U 097°20'17.99"" T",TBP
11.14,KAB. ACEH JAYA,43,,
11.14.40001,Pulau Baaloen,,"04°36'40.95"" U 095°35'06.60"" T",TBP
11.14.40002,Pulau Batee,,"04°36'55.00"" U 095°34'27.00"" T",TBP
11.14.40003,Pulau Batee Pageu,,"04°48'27.67"" U 095°26'15.13"" T",
11.14.40004,Pulau Bateeburouk,,"04°41'09.84"" U 095°31'12.19"" T",TBP
11.14.40005,Pulau Bateepenjaba,,"04°43'14.91"" U 095°28'52.98"" T",TBP
11.14.40006,Pulau Bateeperling,,"04°41'12.87"" U 095°30'32.21"" T",TBP
11.14.40007,Pulau Bateerigah,,"04°38'06.83"" U 095°31'17.41"" T",TBP
11.14.40008,Pulau Bateetutong,,"04°38'49.09"" U 095°34'57.25"" T",TBP
11.14.40009,Pulau Bateeuleegajah,,"04°38'09.13"" U 095°31'14.28"" T",TBP
11.14.40010,Pulau Blekoh,,"04°36'45.00"" U 095°34'57.00"" T",TBP
11.14.40011,Pulau Cut,,"04°43'17.36"" U 095°30'13.85"" T",
11.14.40012,Pulau Cut Barat,,"04°43'15.01"" U 095°30'07.79"" T",
11.14.40013,Pulau Enggang,,"04°38'33.00"" U 095°33'52.99"" T",TBP
11.14.40014,Pulau Keluang,,"05°07'39.00"" U 095°17'26.99"" T",TBP
11.14.40015,Pulau Khek,,"04°48'32.00"" U 095°25'38.78"" T",TBP
11.14.40016,Pulau Kreueh,,"04°46'22.00"" U 095°26'55.00"" T",TBP
11.14.40017,Pulau Krumo,,"04°44'14.33"" U 095°29'45.42"" T",
11.14.40018,Pulau Lhok Geupaleeh,,"04°53'53.81"" U 095°23'49.92"" T",
11.14.40019,Pulau Lipan,,"05°00'50.21"" U 095°21'00.46"" T",TBP
11.14.40020,Pulau Mane,,"04°52'34.11"" U 095°21'51.00"" T",BP
11.14.40021,Pulau Paling,,"04°43'22.00"" U 095°30'13.00"" T",TBP
11.14.40022,Pulau Pasi,,"04°36'38.99"" U 095°34'56.69"" T",TBP
11.14.40023,Pulau Pegasih,,"04°39'09.45"" U 095°33'42.03"" T",TBP
11.14.40024,Pulau Penjaba Besar,,"04°43'22.00"" U 095°29'17.99"" T",TBP
11.14.40025,Pulau Penjaba Kecil,,"04°43'22.99"" U 095°29'05.82"" T",TBP
11.14.40026,Pulau Perling Cut,,"04°42'18.68"" U 095°30'27.52"" T",
11.14.40027,Pulau Perling Cut Barat,,"04°41'16.58"" U 095°30'23.27"" T",TBP
11.14.40028,Pulau Perling Cut Timur,,"04°41'12.94"" U 095°30'23.86"" T",TBP
11.14.40029,Pulau Perling Rayeuk,,"04°41'15.06"" U 095°30'36.83"" T",TBP
