K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.11.06.2024,,,,,,12 Babayau,,
,,,,,,Murung Abuin,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Haur Batu,,"Menjadi bag.wil. Kel. Paringin Kota, Perda No. 24/2006"
,,,,,,Bungin,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Margo Mulyo,,"Menjadi bag.wil. Kel. Batu Piring, Perda No. 24/2006"
,,,,,,Panggung,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Teluk Keramat,,"Menjadi bag.wil. Kel. Paringin Kota, Perda No. 24/2006"
,,,,,,Meradap,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Halubau Utara,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Murung Jambu,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
63.11.06.2034,,,,,,13 Balida,,
,,,,,,Lok Batung,,
,,,,,,Lamidia Atas,,
,,,,,,Telaga Purun,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
63.11.06.2038,,,,,,14 Sungai Ketapi,,
,,,,,,Lingsir,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Tarangan,,"Menjadi wil. Kec. Paringin Selatan, Perda No. 23/2006"
,,,,,,Harapan Baru,,"Menjadi bag. wil. Kec. Batu Piring, Perda No. 24/2006"
63.11.07,,,,7Paringin Selatan,1,15,,Perda No. 23/2006
63.11.07.1001,,,,,1Batu Piring,,,Semula wil. Kec. Paringin
63.11.07.2002,,,,,,1 Baruh Bahinu Luar,,Semula wil. Kec. Paringin
63.11.07.2003,,,,,,2 Inan,,Semula wil. Kec. Paringin
63.11.07.2004,,,,,,3 Baruh Bahinu Dalam,,Semula wil. Kec. Paringin
63.11.07.2005,,,,,,4 Panggung,,Semula wil. Kec. Paringin
63.11.07.2006,,,,,,5 Galumbang,,Semula wil. Kec. Paringin
63.11.07.2007,,,,,,6 Halubau,,Semula wil. Kec. Paringin
63.11.07.2008,,,,,,7 Binjai,,Semula wil. Kec. Paringin
63.11.07.2009,,,,,,8 Murung Abuin,,Semula wil. Kec. Paringin
63.11.07.2010,,,,,,9 Bungin,,Semula wil. Kec. Paringin
63.11.07.2011,,,,,,10 Maradap,,Semula wil. Kec. Paringin
63.11.07.2012,,,,,,11 Halubau Utara,,Semula wil. Kec. Paringin
63.11.07.2013,,,,,,12 Murung Jambu,,Semula wil. Kec. Paringin
63.11.07.2014,,,,,,13 Telaga Purun,,Semula wil. Kec. Paringin
63.11.07.2015,,,,,,14 Lingsir,,Semula wil. Kec. Paringin
63.11.07.2016,,,,,,15 Tarangan,,Semula wil. Kec. Paringin
63.11.08,,,,8Tebing Tinggi,-,12,,Perda No. 23/2006
63.11.08.2001,,,,,,1 Dayak Pitap,,Semula wil. Kec. Awayan
63.11.08.2002,,,,,,2 Tebing Tinggi,,Semula wil. Kec. Awayan
63.11.08.2003,,,,,,3 Sungsum,,Semula wil. Kec. Awayan
63.11.08.2004,,,,,,4 Ju'uh,,Semula wil. Kec. Awayan
,,,,,,,,
