K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.77,KOTA CIMAHI,,,3,15,0,"42,432","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.77.01,,,,1Cimahi Selatan,5,-,,
32.77.01.1001,,,,,1Melong,,,
32.77.01.1002,,,,,2Cibeureum,,,
32.77.01.1003,,,,,3Utama,,,
32.77.01.1004,,,,,4Leuwigajah,,,
32.77.01.1005,,,,,5Cibeber,,,
32.77.02,,,,2Cimahi Tengah,6,-,,
32.77.02.1001,,,,,1Baros,,,
32.77.02.1002,,,,,2Cigugur Tengah,,,
32.77.02.1003,,,,,3Karangmekar,,,
32.77.02.1004,,,,,4Setiamanah,,,
32.77.02.1005,,,,,5Padasuka,,,
32.77.02.1006,,,,,6Cimahi,,,
32.77.03,,,,3Cimahi Utara,4,-,,
32.77.03.1001,,,,,1Pasirkaliki,,,
32.77.03.1002,,,,,2Cibabat,,,
32.77.03.1003,,,,,3Citeureup,,,
32.77.03.1004,,,,,4Cipageran,,,
