K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.14.08.2004,,,,,,4 Kertosari,,
35.14.08.2005,,,,,,5 Martopuro,,
35.14.08.1006,,,,,1Purwosari,,,
35.14.08.2007,,,,,,6 Sengonagung,,
35.14.08.2008,,,,,,7 Pager,,
35.14.08.2009,,,,,,8 Cendono,,
35.14.08.2010,,,,,,9 Karangrejo,,
35.14.08.2011,,,,,,10 Sumbersuko,,
35.14.08.2012,,,,,,11 Pucang Sari,,
35.14.08.2013,,,,,,12 Kayoman,,
35.14.08.2014,,,,,,13 Sukodermo,,
35.14.08.2015,,,,,,14 Bakalan,,
35.14.09,,,,9Sukorejo,-,19,,
35.14.09.2001,,,,,,1 Gunting,,
35.14.09.2002,,,,,,2 Pakukerto,,
35.14.09.2003,,,,,,3 Glagahsari,,
35.14.09.2004,,,,,,4 Sukorejo,,
35.14.09.2005,,,,,,5 Karangsono,,
35.14.09.2006,,,,,,6 Sebandung,,
35.14.09.2007,,,,,,7 Dukuhsari,,
35.14.09.2008,,,,,,8 Lecari,,
35.14.09.2009,,,,,,9 Lemahbang,,
35.14.09.2010,,,,,,10 Ngadimulyo,,
35.14.09.2011,,,,,,11 Tanjungarum,,
35.14.09.2012,,,,,,12 Suwayuwo,,
35.14.09.2013,,,,,,13 Mojotengah,,
35.14.09.2014,,,,,,14 Kalirejo,,
35.14.09.2015,,,,,,15 Candibinangun,,
35.14.09.2016,,,,,,16 Kenduruan,,
35.14.09.2017,,,,,,17 Sukorame,,
35.14.09.2018,,,,,,18 Curahrejo,,
35.14.09.2019,,,,,,19 Wonokerto,,
35.14.10,,,,10Prigen,3,11,,
35.14.10.2001,,,,,,1 Jatiarjo,,"Koreksi nama 'Jatirejo' Srt Ditjen Pemdes No 140/5118/bpd tgl 18 juli
2019 ttg Dafrar Perbaikan Redaksional Nama Desa Th 2019"
35.14.10.2002,,,,,,2 Watuagung,,
35.14.10.2003,,,,,,3 Dayurejo,,
35.14.10.2004,,,,,,4 Bulukandang,,
35.14.10.2005,,,,,,5 Ketanireng,,
35.14.10.2006,,,,,,6 Sukolelo,,
,,,,,,,,
