K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.18.16.2003,,,,,,3 Setren,,
35.18.16.2004,,,,,,4 Sukorejo,,
35.18.16.2005,,,,,,5 Sidokare,,
35.18.16.2006,,,,,,6 Mojorembun,,
35.18.16.2007,,,,,,7 Ngadiboyo,,
35.18.16.2008,,,,,,8 Rejoso,,
35.18.16.2009,,,,,,9 Klagen,,
35.18.16.2010,,,,,,10 Jatirejo,,
35.18.16.2011,,,,,,11 Mlorah,,
35.18.16.2012,,,,,,12 Puhkerep,,
35.18.16.2013,,,,,,13 Talun,,
35.18.16.2014,,,,,,14 Ngangkatan,,
35.18.16.2015,,,,,,15 Talang,,
35.18.16.2016,,,,,,16 Banjarejo,,
35.18.16.2017,,,,,,17 Sambikerep,,
35.18.16.2018,,,,,,18 Musir Lor,,
35.18.16.2019,,,,,,19 Musir Kidul,,
35.18.16.2020,,,,,,20 Wengkal,,
35.18.16.2021,,,,,,21 Jintel,,
35.18.16.2022,,,,,,22 Kedungpadang,,
35.18.16.2023,,,,,,23 Tritik,,
35.18.16.2024,,,,,,24 Bendoasri,,
35.18.17,,,,17Gondang,-,17,,
35.18.17.2001,,,,,,1 Sumberjo,,
35.18.17.2002,,,,,,2 Nglinggo,,
35.18.17.2003,,,,,,3 Mojoseto,,
35.18.17.2004,,,,,,4 Karangsemi,,
35.18.17.2005,,,,,,5 Senjayan,,
35.18.17.2006,,,,,,6 Kedungglugu,,
35.18.17.2007,,,,,,"7 Ja""an",,
35.18.17.2008,,,,,,8 Sumberagung,,
35.18.17.2009,,,,,,9 Ketawang,,
35.18.17.2010,,,,,,10 Ngujung,,"perbaikan nama Ngunjung menjadi Ngujung sesuai surat kepala dinas
PMD Kab. Nganjuk No. 141/580/411.307/2021 tgl 1 September 2021."
35.18.17.2011,,,,,,11 Sanggrahan,,
35.18.17.2012,,,,,,12 Balonggebang,,
35.18.17.2013,,,,,,13 Pandean,,
35.18.17.2014,,,,,,14 Campur,,
35.18.17.2015,,,,,,15 Gondangkulon,,
35.18.17.2016,,,,,,16 Senggowar,,
,,,,,,,,
