K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.01.03.2006,,,,,,6 Bunton,,
33.01.03.2007,,,,,,7 Wlahar,,
33.01.03.2008,,,,,,8 Penggalang,,
33.01.03.2009,,,,,,9 Adipala,,
33.01.03.2010,,,,,,10 Adireja Kulon,,
33.01.03.2011,,,,,,11 Adireja Wetan,,
33.01.03.2012,,,,,,12 Adiraja,,
33.01.03.2013,,,,,,13 Doplang,,
33.01.03.2014,,,,,,14 Kalikudi,,
33.01.03.2015,,,,,,15 Karangsari,,
33.01.03.2016,,,,,,16 Gombolharjo,,
33.01.04,,,,4Binangun,-,17,,
33.01.04.2001,,,,,,1 Jati,,
33.01.04.2002,,,,,,2 Kepudang,,
33.01.04.2003,,,,,,3 Jepara Kulon,,
33.01.04.2004,,,,,,4 Widarapayung Kulon,,
33.01.04.2005,,,,,,5 Jepara Wetan,,
33.01.04.2006,,,,,,6 Bangkal,,
33.01.04.2007,,,,,,7 Binangun,,
33.01.04.2008,,,,,,8 Widarapayung Wetan,,
33.01.04.2009,,,,,,9 Alangamba,,
33.01.04.2010,,,,,,10 Pasuruhan,,
33.01.04.2011,,,,,,11 Sidaurip,,
33.01.04.2012,,,,,,12 Pagubugan,,
33.01.04.2013,,,,,,13 Pesawahan,,
33.01.04.2014,,,,,,14 Kemojing,,
33.01.04.2015,,,,,,15 Karangnangka,,
33.01.04.2016,,,,,,16 Sidayu,,
33.01.04.2017,,,,,,17 Pagubugan Kulon,,
33.01.05,,,,5Nusawungu,-,17,,
33.01.05.2001,,,,,,1 Karangtawang,,
33.01.05.2002,,,,,,2 Karangpakis,,
33.01.05.2003,,,,,,3 Banjarsari,,
33.01.05.2004,,,,,,4 Jetis,,
33.01.05.2005,,,,,,5 Banjareja,,
33.01.05.2006,,,,,,6 Kedungbenda,,
33.01.05.2007,,,,,,7 Klumprit,,
33.01.05.2008,,,,,,8 Karangsembung,,
33.01.05.2009,,,,,,9 Purwodadi,,
33.01.05.2010,,,,,,10 Nusawangkal,,
,,,,,,,,
