Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
12,SUMATERA UTARA,8,,
12.00.40001,Pulau Babi,,"01°45'42.58"" U 098°45'09.03"" T",TBP
12.00.40002,Pulau Bintanah,,"01°28'36.99"" U 098°10'41.00"" T",BP
12.00.40003,Pulau Buaya,,"02°59'13.99"" U 099°48'11.99"" T",TBP
12.00.40004,Pulau Nias,,"01°04'04.55"" U 097°36'03.35"" T",BP
12.00.40005,Pulau Panjang,,"01°45'08.28"" U 098°44'51.44"" T",TBP
12.00.40006,Pulau Poncan Gadang,,"01°42'38.00"" U 098°45'51.99"" T",BP
12.00.40007,Pulau Poncan Ketek,,"01°43'49.30"" U 098°45'12.99"" T",BP
12.00.40008,Pulau Tuantahir,,"02°57'49.00"" U 099°48'46.00"" T",TBP
12.01,KAB. TAPANULI TENGAH,31,,
12.01.40001,Pulau Bakar,,"01°34'37.99"" U 098°43'04.00"" T",BP
12.01.40002,Pulau Bangke,,"01°40'54.17"" U 098°32'51.53"" T",TBP
12.01.40003,Pulau Batuhitam,,"01°40'52.07"" U 098°32'57.93"" T",TBP
12.01.40004,Pulau Batulayar,,"01°33'53.74"" U 098°34'24.95"" T",TBP
12.01.40005,Pulau Batumandi,,"01°33'53.42"" U 098°34'21.56"" T",TBP
12.01.40006,Pulau Dundun,,"01°50'44.99"" U 098°01'36.99"" T",TBP
12.01.40007,Pulau Jambe,,"01°39'13.15"" U 098°30'47.00"" T",TBP
12.01.40008,Pulau Janggi,,"01°38'30.99"" U 098°36'09.00"" T",TBP
12.01.40009,Pulau Kalimantung Nagodang,,"01°34'26.00"" U 098°31'45.99"" T",TBP
12.01.40010,Pulau Kalimantung Namenek,,"01°33'39.93"" U 098°34'35.85"" T",TBP
12.01.40011,Pulau Karang,,"01°58'23.00"" U 098°21'09.00"" T",TBP
12.01.40012,Pulau Karang Jambe,,"01°39'29.26"" U 098°30'50.87"" T",TBP
12.01.40013,Pulau Lipan,,"02°07'14.17"" U 098°09'43.40"" T",TBP
12.01.40014,Pulau Lipatkain,,"01°34'10.65"" U 098°43'04.17"" T",TBP
12.01.40015,Pulau Mangkir Gadang,,"02°08'48.99"" U 098°07'28.99"" T",TBP
12.01.40016,Pulau Mangkir Ketek,,"02°08'22.60"" U 098°08'38.62"" T",TBP
12.01.40017,Pulau Mursala,,"01°38'15.00"" U 098°31'32.99"" T",BP
12.01.40018,Pulau Pane,,"01°56'15.00"" U 098°29'53.99"" T",TBP
12.01.40019,Pulau Panjang,,"02°05'43.00"" U 098°10'40.00"" T",TBP
12.01.40020,Pulau Porlak,,"01°46'13.19"" U 098°44'29.65"" T",BP
12.01.40021,Pulau Pune,,"01°39'46.88"" U 098°34'52.15"" T",TBP
12.01.40022,Pulau Puti,,"01°38'42.00"" U 098°35'51.00"" T",BP
12.01.40023,Pulau Silabulabu Godang,,"01°34'23.99"" U 098°35'08.00"" T",TBP
12.01.40024,Pulau Silabulabu Namenek,,"01°34'47.86"" U 098°36'32.28"" T",TBP
12.01.40025,Pulau Sitaban Barat,,"01°36'00.59"" U 098°34'27.03"" T",BP
12.01.40026,Pulau Situngkus,,"01°35'14.84"" U 098°41'51.09"" T",TBP
12.01.40027,Pulau Sorkam,,"01°51'06.40"" U 098°32'45.14"" T",TBP
