K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.11.02.2013,,,,,,11 Binjai Punggal,,
63.11.02.2014,,,,,,12 Liyu,,
63.11.02.2015,,,,,,13 Binuang Santang,,
63.11.02.2016,,,,,,14 Aniungan,,
63.11.02.2017,,,,,,15 Binju,,
63.11.02.2018,,,,,,16 Karya,,
63.11.02.2019,,,,,,17 Uren,,
63.11.02.2020,,,,,,18 Marajai,,
63.11.02.2021,,,,,,19 Suryatama,,
63.11.02.2022,,,,,,20 Baruh Panyambaran,,
63.11.02.2023,,,,,,21 Mauya,,
63.11.02.2024,,,,,,22 Padang Raya,,"Pemekaran sebagian Desa Halong, Perda No. 1/2012"
63.11.02.2025,,,,,,23 Sumber Agung,,"Pemekaran sebagian Desa Suryatama, Perda No. 1/2012"
63.11.02.2026,,,,,,24 Mamigang,,"Pemekaran sebagian Desa Uren, Perda No. 1/2012"
63.11.03,,,,3Awayan,-,23,,
,,,,,,Dayak Pitap,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
,,,,,,Tabing Tinggi,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
,,,,,,Sungsum,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
63.11.03.2004,,,,,,1 Bihara,,
63.11.03.2005,,,,,,2 Pematang,,
63.11.03.2006,,,,,,3 Merah,,
63.11.03.2007,,,,,,4 Awayan,,
63.11.03.2008,,,,,,5 Pudak,,
63.11.03.2009,,,,,,6 Badalungga,,
63.11.03.2010,,,,,,7 Tundakan,,
63.11.03.2011,,,,,,8 Sikontan,,
63.11.03.2012,,,,,,9 Pulantan,,
63.11.03.2013,,,,,,10 Tundi,,
63.11.03.2014,,,,,,11 Muara Jaya,,
,,,,,,"Ju""uh",,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
63.11.03.2016,,,,,,12 Bihara Hilir,,
,,,,,,Mayanau,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
63.11.03.2018,,,,,,13 Baru,,
,,,,,,Simpang Bumbuan,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
63.11.03.2020,,,,,,14 Awayan Hilir,,
63.11.03.2021,,,,,,15 Putat Basiun,,
63.11.03.2022,,,,,,16 Sei Pumpung,,
,,,,,,Auh,,"Menjadi wil. Kec. Tebing Tinggi, Perda No.23/2006"
63.11.03.2024,,,,,,17 Badalungga Hilir,,
63.11.03.2025,,,,,,18 Nungka,,
,,,,,,,,
