code,name
11.17.04.2003,Bathin Baru
11.17.04.2004,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.04.2009,Bukit Wih Ilang
11.17.04.2010,Hakim Wih Ilang
11.17.04.2011,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.04.2012,Keramat Jaya
11.17.04.2013,Lewa Jadi
11.17.04.2014,Muyang Kute Mangku
11.17.04.2016,Pakat Jeroh
11.17.04.2017,Paya Baning
11.17.04.2018,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.04.2019,Pondok Baru
11.17.04.2020,Pondok Gajah
11.17.04.2021,Pondok Ulung
11.17.04.2022,Puja Mulia
11.17.04.2023,Purwosari
11.17.04.2024,Selamat Rejo
11.17.04.2025,Sidodadi
11.17.04.2026,Simpang Utama
11.17.04.2027,Suku Wih Ilang
11.17.04.2028,Tanjung Pura
11.17.04.2029,Wonosari
11.17.04.2030,Mutiara
11.17.04.2032,Tansaran Bidin
11.17.04.2033,Jadi Sepakat
11.17.04.2034,Selisih Mara
11.17.04.2035,Kala Nempan
11.17.04.2036,Gunung Antara
11.17.04.2037,Gele Semayang
11.17.04.2042,Tawar Sedenge
11.17.04.2043,Beranun Teleden
11.17.04.2044,Remang Ketike Jaya
11.17.04.2045,Makmur Sentosa
11.17.04.2047,"Perda No.16/2006, Surat Gub. Aceh No.140/33821 tgl 27 Okt 2017 hal
Rekomendasi Usulan Pemutakhiran Kode dan Surat BPD
No.188.32/6623/BPD tgl 31 Okt 2017 hal Penyampaian Susulan
Perbaikan"
11.17.05,-
11.17.05.2001,Bale Atu
11.17.05.2002,Bale Redelong
11.17.05.2003,Batin Wih Pongas
11.17.05.2004,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.05.2005,Blang Sentang
11.17.05.2006,Blang Tampu
11.17.05.2007,Bujang
11.17.05.2009,Delung Tue
11.17.05.2010,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.17.05.2011,Isaq Busur
11.17.05.2012,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2013,Kute Lintang
11.17.05.2014,Panji Mulia I
11.17.05.2015,Panji Mulia II
11.17.05.2016,Pasar Simpang Tiga
11.17.05.2017,Reje Guru
11.17.05.2018,Rembele
11.17.05.2019,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2020,Tingkem Asli
11.17.05.2021,Tingkem Benyer
11.17.05.2022,Tingkem Bersatu
11.17.05.2023,Ujung Gele
11.17.05.2024,Uning Bersah
11.17.05.2025,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.05.2026,Waq Pondok Sayur
11.17.05.2027,Babussalam
11.17.05.2028,Paya Gajah
11.17.05.2029,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.05.2030,Meluem
11.17.05.2031,Delung Asli
11.17.05.2032,Pilar Jaya
11.17.05.2033,Serule Kayu
11.17.05.2034,Uring
11.17.05.2035,Mupakat Jadi
11.17.05.2036,Kute Kering
11.17.05.2037,Blang Panas
11.17.05.2038,Mutiara Baru
11.17.05.2039,Bukit Bersatu
11.17.05.2040,Godang
11.17.05.2041,"Semula wil Kec.Wih Pesam sesuai Perda 16/2006, Surat Gub Aceh
No.140/33821 tgl 27 okt 2017 hal rekomendasi usulan pemutakhiran
kode data wilayah Kab. Bener Meriah dan Surat BPD
No.188.32/6623/BPD tgl 31 Okt 2017 hal penyampaian susulan
perbaikan"
11.17.06,-
11.17.06.2001,Blang Paku
11.17.06.2004,Pante Raya
11.17.06.2005,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2006,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2007,Suka Jadi
11.17.06.2008,Suka Makmur
11.17.06.2009,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2010,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2011,Syura Jadi
11.17.06.2012,Jamur Uluh
11.17.06.2013,Gegerung
11.17.06.2014,Merie Satu
11.17.06.2015,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2016,Bukit Pepanyi
11.17.06.2017,Wih Pesam
11.17.06.2018,Cinta Damai
11.17.06.2019,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.06.2020,Bener Mulie
11.17.06.2021,Blang Kucak
11.17.06.2022,Wonosobo
11.17.06.2023,Lut Kucak
11.17.06.2024,Kebun Baru
11.17.06.2025,Simpang Antara
11.17.06.2026,Jamur Ujung
11.17.06.2027,Suka Makmur Timur
11.17.06.2028,"Semula wil Kec.Bukit sesuai Perda 16/2006, Surat Gub Aceh
No.140/33821 tgl 27 okt 2017 hal rekomendasi usulan pemutakhiran
kode data wilayah Kab. Bener Meriah dan Surat BPD
No.188.32/6623/BPD tgl 31 Okt 2017 hal penyampaian susulan
perbaikan"
11.17.07,-
11.17.07.2001,Bandar Lampahan
11.17.07.2002,Blang Rongka
11.17.07.2003,Cekal Baru
11.17.07.2004,Gegur Sepakat
11.17.07.2005,Karang Jadi
11.17.07.2006,Lampahan
11.17.07.2010,Setie
11.17.07.2011,Simpang Layang
11.17.07.2012,Suka Damai
11.17.07.2014,Tunyang
11.17.07.2016,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.17.07.2017,Kenine
11.17.07.2018,Rembune
11.17.07.2019,Damaran Baru
11.17.07.2020,Fajar Harapan
11.17.07.2021,Mude Benara
11.17.07.2022,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.07.2023,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.17.07.2024,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni 2016
Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Perbaikan nama
sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
11.17.07.2025,Kulem Para Kanis
11.17.07.2026,Mekar Ayu
11.17.07.2027,Lampahan Barat
11.17.07.2028,Lampahan Timur
11.17.07.2029,Timang Rasa
11.17.07.2030,Gunung Tunyang
11.17.07.2031,Bukit Tunyang
11.17.07.2032,Linung Bale
11.17.07.2033,Pantan Kemuning
11.17.07.2034,Sumber Jaya
11.17.07.2035,Bukit Mulie
11.17.08,Pemekaran Kec. Perda No. 5/2007
11.17.08.2001,"Semula wil Kec. Bandar Perda No. 5/2007, Perbaikan nama sesuai
Surat Pem Aceh No. 146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi
Nama Desa/Gampong di Aceh"
11.17.08.2002,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2003,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2004,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2005,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2006,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2007,"Semula wil Kec. Bandar Perda No. 5/2007, Perbaikan nama sesuai Srt
Pem Aceh No.146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama
Desa/Gampong di Aceh, Perbaikan nama sesuai Srt Ditjen Pemdes No.
145/1820/SET tgl 15 Nov 2018"
11.17.08.2008,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2009,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2010,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2011,Semula wil Kec. Bandar Perda No. 5/2007
11.17.08.2012,Semula wil Kec. Bandar Perda No. 5/2007
11.17.09,Pemekaran Kec. Perda No. 5/2007
11.17.09.2001,"Semula wil Kec. Syiah Utama Perda No. 5/2007, Perbaikan nama
sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.17.09.2002,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2003,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2004,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2005,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2006,"Semula wil Kec. Syiah Utama Perda No. 5/2007, Perbaikan nama
sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni 2016 Hal Hasil
Klarifikasi Nama Desa/Gampong di Aceh"
11.17.09.2007,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2008,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2009,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2010,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2011,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2012,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2013,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2014,Smula wil Kec. Syiah Utama Perda No. 5/2007
11.17.09.2015,Semula wil Kec. Syiah Utama Perda No. 5/2007
11.17.10,Pemekaran Kec. Perda No. 5/2007
11.17.10.2001,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2002,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2003,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2004,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2005,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2006,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2007,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2008,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2009,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.17.10.2010,Semula wil Kec. Timang Gajah Perda No. 5/2007
11.18,"UU No. 7/2007.
Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.18.01,Semula wil. Kab. Pidie
11.18.01.2001,Meunasah Balek
11.18.01.2002,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2003,Mesjid Tuha
11.18.01.2004,Rungkom
11.18.01.2005,Blang Awe
11.18.01.2006,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2007,Manyang Cut
11.18.01.2008,Beurawang
11.18.01.2009,"Perbaikan nama desa semula Rhing Blang menjadi Rhieng Blang,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2010,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perbaikan nama desa semula Rhing Krueng menjadi Rhieng Krueng,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2011,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perbaikan nama desa semula Rhing Mancang menjadi Rhieng
Mancang, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.01.2012,Meunasah Lhok
11.18.01.2013,Meuraksa
11.18.01.2014,Pulo U
11.18.01.2015,Geuleudah
11.18.01.2016,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.01.2017,Bunot
11.18.01.2018,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.01.2019,Meunasah Hagu
11.18.01.2020,Pohroh
11.18.01.2021,Kudrang
11.18.01.2022,Lampoh Lada
11.18.01.2023,Mulieng
11.18.01.2024,Dayah Tuha
11.18.01.2025,Rumpuen
11.18.01.2026,Rambong
11.18.01.2027,Meunasah Kulam
11.18.01.2028,Grong-Grong
11.18.01.2029,Kuta Trieng
11.18.01.2030,Teupin Peuraho
11.18.02,Semula wil. Kab. Pidie
11.18.02.2001,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2002,Reuleut
11.18.02.2003,"Perbaikan nama desa semula Sambungan Baro menjadi Sambongan
Baro, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.02.2004,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2005,Meunasah Krueng
11.18.02.2006,Geulanggang
11.18.02.2007,Mesjid Ulim Baroh
11.18.02.2008,Pulo Lhok
11.18.02.2009,Dayah Leubue
11.18.02.2010,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2011,Keude Ulim
11.18.02.2012,Meunasah Bueng
11.18.02.2013,Balee Ulim
11.18.02.2014,Grong Grong Capa
11.18.02.2015,Meunasah Kumbang
11.18.02.2016,Tanjong Ulim
11.18.02.2017,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2018,Pulo Ulim
11.18.02.2019,Siblah Coh
11.18.02.2020,Bidok
11.18.02.2021,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2022,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2023,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2024,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2025,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.02.2026,Blang Rheue
11.18.02.2027,Cot Seutui
11.18.02.2028,Lhok Gajah
11.18.02.2029,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2030,Blang Cari
11.18.03,"Semula wil. Kab. Pidie.
Perbaikan nama kec. semula Jangka Buaya menjadi Jangka Buya,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.03.2001,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.03.2002,Kuta Baroh
11.18.03.2003,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.03.2004,Kiran Dayah
11.18.03.2005,Kiran Baroh
11.18.03.2006,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.03.2007,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.03.2008,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.03.2009,Meunasah Mee
11.18.03.2010,Meunasah Kumbang
11.18.03.2011,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.03.2012,Buket Teungoh
11.18.03.2013,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.03.2014,Gampong Cot
11.18.03.2015,Jurong Binje
11.18.03.2016,Jurong Teungoh
11.18.03.2017,Jurong Ara
11.18.03.2018,Keude Jangka Buya
11.18.04,Semula wil. Kab. Pidie
11.18.04.2001,Keude Ulee Gle
11.18.04.2002,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perubahan nama desa semula Gampong Ulee Gle menjadi Ulee Gle,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.04.2003,Blang Dalam
11.18.04.2004,Pulo
11.18.04.2005,"Perubahan nama desa semula Gampong Baro menjadi Baro, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.04.2006,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2007,Uteun Bayu
11.18.04.2008,Alue Ketapang
11.18.04.2009,Jaulanga Barat
11.18.04.2010,Kumba
11.18.04.2011,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.04.2012,Pohroh
11.18.04.2013,Seunong
11.18.04.2014,Alue Mee
11.18.04.2015,Blang Kuta
11.18.04.2016,Drien Tujoh
11.18.04.2017,Alue Sane
11.18.04.2018,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.04.2019,Lhok Pusong
11.18.04.2020,Paya Pisang Klat
11.18.04.2021,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2022,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2023,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2024,Peulakan Tunong
11.18.04.2025,Adan
11.18.04.2026,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.04.2027,Meugit Sagoe
11.18.04.2028,Meurandeh Alue
11.18.04.2029,Reudeup Melayu
11.18.04.2030,Meunasah Paku
11.18.04.2031,Jeulanga Mata Ie
11.18.04.2032,Jeulanga Mesjid
11.18.04.2033,Pulo Gapu
11.18.04.2034,Blang Miroe
11.18.04.2035,Beurasan
11.18.04.2036,Cot Keng
11.18.04.2037,Krueng Kiran
11.18.04.2038,Asan Kumbang
11.18.04.2039,Drien Bungong
11.18.04.2040,"Perbaikan nama desa semula Peulakan Cebrek menjadi Peulakan
Cibrek, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.04.2041,Paya Tunong
11.18.04.2042,Peulakan Tambo
11.18.04.2043,Paya Baroh
11.18.04.2044,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2045,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.05,Semula wil. Kab. Pidie
11.18.05.2001,Lhok Sandeng
11.18.05.2002,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.05.2003,Seunong
11.18.05.2004,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.05.2005,Meunasah Kulam
11.18.05.2006,Meunasah Teungoh
11.18.05.2007,Meunasah Bie
11.18.05.2008,Meunasah Raya
11.18.05.2009,Geunteng
11.18.05.2010,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.05.2011,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.05.2012,Dayah Kruet
11.18.05.2013,Meunasah Mancang
11.18.05.2014,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.05.2015,Lueng Bimba
11.18.05.2016,Beuringen
11.18.05.2017,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.05.2018,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.05.2019,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.06,Semula wil. Kab. Pidie
11.18.06.2001,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.06.2002,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.06.2003,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.06.2004,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.06.2005,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.06.2006,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.06.2007,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
